COD_BARRAS;PRODUTO_ID;NOMEORDER;FORNECEDOR;LOCALIZACAO;TRIBUTACAO;NCM;ALIQUOTA_NCM;CST_PIS;CST_COFINS;NATUREZA_RECEITA_PIS_COFINS;PADRAO_COMISSAO;DESCONTO_MAXIMO;QUANTIDADEORDER;TABELA;VENDA;PROMOCAO;VALOR_ULT_COMPRA;MARGEM;TOTAL_PRVENDA;TOTAL_PRPROMOCAO;TOTAL_PRCOMPRA
7898949409458 ;1385;LA KESIA 30ML;DIVERSAS;;ST;30049099;;04;04;002;0,5;8;1;;55,25;0;39,2200012207031;40,8719996949799;55,25;0;39,2200012207031
7898216364930 ;8761;LABCAINA 20MG 30G;PHARLAB;;ST;30049043;;04;04;002;3,5;8;9;;13,289999961853;0;8,57999992370605;54,8951058278393;119,609999656677;0;77,2199993133545
7898216361403 ;714;LABCAINA POM 25G;PHARLAB;;ST;30049043;;04;04;002;3,5;8;2;;18;0;7,15999984741211;151,396653402247;36;0;14,3199996948242
7896637028479;2960;LABIRIN 16MG C/30CP;APSEN;;ST;30049069;;04;04;002;0,5;8;3;;26,1700000762939;0;19,8400001525879;31,9052413055571;78,5100002288818;0;59,5200004577637
7896637028523;5244;LABIRIN 24MG C/30CP;ASPEN;;ST;30049069;;04;04;002;0,5;8;7;;34,5699996948242;0;26,2099990844727;31,8962262585663;241,98999786377;0;183,469993591309
7896637028417 ;6871;LABIRIN 8MG C/30 CP;APSEN;;ST;30049069;;04;04;002;0,5;8;3;;39,3300018310547;0;29,8199996948242;31,8913555786558;117,990005493164;0;89,4599990844727
7898632474930;32711;LABPOP ESPUMA FACIAL TRAVA NA MACIEZ 130ML (LABOT);DIVERSAS;;ST;34012010;0;;;;0,5;8;1;;37,060001373291;0;24,7099990844727;49,9797763917316;37,060001373291;0;24,7099990844727
17896186004617;33403;LABY PROTETOR LABIAL FPS8 3,5G CHITA ABACAXI PUSH ;DIVERSAS;;ST;33049990;0;;;;0,5;8;6;;7;0;4,4963002204895;55,6835544054913;42;0;26,977801322937
7896004755519;23992;LACDAY C/30 TAB;EMS;;18 %;21069030;0;49;49;   ;0,5;8;1;;76,9499969482422;0;49,4449996948242;55,6274596484569;76,9499969482422;0;49,4449996948242
7899653752717;6461;LACO INFANTIL ROSA E VERDE;DIVERSAS;;ST;22029900;;49;49;   ;0,5;8;2;;6;0;3,04999995231628;96,7213145509519;12;0;6,09999990463257
7896676432855 ;5657;LACRIBELL COL 15ML;KESTAL ;;ST;30049099;;04;04;002;0,5;8;1;;26,2299995422363;0;19,0450000762939;37,7264344298209;26,2299995422363;0;19,0450000762939
7896006290216;22945;LACRIFILM 5MG/ML 15ML(MANI);BAYER;;ST;30049099;0;04;04;002;0,5;8;2;;47,2700004577637;0;33,6016998291016;40,6774082804714;94,5400009155273;0;67,2033996582031
7896094906181;23797;LACRILAX 10ML;MANTECORP;;ST;30049099;0;04;04;002;0,5;8;4;;41,6599998474121;0;31,8033008575439;30,9926917146718;166,639999389648;0;127,213203430176
7896094906051 ;19377;LACRILAX COL 15ML(MANI);MANTECORP;;ST;30049099;;04;04;002;0,5;8;11;;66,6800003051758;0;50,5567016601563;31,891516090984;733,480003356934;0;556,123718261719
0300651418477;31809;LACRIMA PLUS 15ML;ALCON;;ST;30049099;0;;;;0,5;8;4;;43,7000007629395;0;31,2099990844727;40,0192311594162;174,800003051758;0;124,839996337891
300651418477;299;LACRIMA PLUS SOL OFT 15ML;ALCON;;ST;30049099;;04;04;002;0,5;8;1;;46,75;0;31,4167003631592;48,8062064430593;46,75;0;31,4167003631592
7898902180134;33859;LACRIVISION 5MG/ML SOL OFT ESTERIL C/ 10ML;DIVERSAS;;ST;30049099;0;;;;0,5;8;4;;20,6000003814697;0;12;71,6666698455811;82,4000015258789;0;48
7896094903234;2267;LACTO PURGA C/6 CP;HYPERMACAS;;ST;30049099;;04;04;002;0,5;8;67;;6,84999990463257;0;4,72599983215332;44,9428723638249;458,949993610382;0;316,641988754272
7896637026802 ;20648;LACTOSIL 30TB;APSEN;;18 %;21069030;;49;49;   ;0,5;8;3;;64,1999969482422;0;45,8400001525879;40,052348897337;192,599990844727;0;137,520000457764
7898277712473;26947;LACTUGOLD AMEIXA 120 ML;ARTE NATIVA;;18 %;21069030;0;49;49;   ;3,5;8;23;;16,8999996185303;0;6,51000022888184;159,600599452406;388,699991226196;0;149,730005264282
7898277712480;23833;LACTUGOLD FRUTAS VERM 120ML;ARTE NATIVA;;18 %;21069030;0;49;49;   ;3,5;8;9;;28,25;0;9,90999984741211;185,065594702074;254,25;0;89,189998626709
7898277714408;8220;LACTUGOLD SEM SABOR 120ML;DIVERSAS;;18 %;21069030;;49;49;   ;3,5;8;7;;28,7999992370605;0;6,51000022888184;342,396286090565;201,599994659424;0;45,5700016021729
6222001551303;7172;LAMINA LORD CLASSIC C/5;DIVERSAS;;ST;82122010;;49;49;   ;0,5;0;18;;2,61999988555908;0;1,67349994182587;56,558110345707;47,1599979400635;0;30,1229989528656
7891051015210;8345;LAMINA WILKINSON;DIVERSAS;;ST;82122010;;49;49;   ;0,5;8;26;;2;0;1,17750000953674;69,8513786668119;52;0;30,6150002479553
8902220106734;33231;LAMITOR CD 25MG C 30 CP TORRENT;TORRENT;;ST;30049069;0;;;;0,5;8;3;;48,0299987792969;0;32,6699981689453;47,0156151552898;144,089996337891;0;98,0099945068359
8902220113107 ;19085;LAMITOR CD 50MG C/30 CP TORRENT;TORRENT;;ST;30049069;;04;04;002;0,5;8;2;;69,1900024414063;0;53,4949989318848;29,3391977248302;138,380004882813;0;106,98999786377
7899095254596;33844;LAMOTRIGINA  50MG 30 CPS;GEOLAB;;ST;30049069;0;;;;2,5;8;5;;17;0;6,81169986724854;149,570596639732;85;0;34,0584993362427
7898940658435;24500;LAMOTRIGINA 100MG ZYDUS;ZYDUS;;ST;30049069;0;04;04;002;2,5;8;1;;17,5;0;7,32000017166138;139,071032644909;17,5;0;7,32000017166138
7898912189646;24463;LAMOTRIGINA 25MG UNICHEM C/30CPS;UNICHEM;;ST;30049069;0;04;04;002;2,5;8;2;;19,5;0;5,09000015258789;283,104114252053;39;0;10,1800003051758
7898940658428;26477;LAMOTRIGINA 50MG 30CPS;ZYDUS;;ST;30049069;0;04;04;002;2,5;8;1;;18;0;7,32000017166138;145,901633577621;18;0;7,32000017166138
7898639691934;33860;LANCETA C 100 28G;DIVERSAS;;ST;90183999;0;;;;0,5;8;3;;8,55000019073486;0;5,69999980926514;50,0000083655645;25,6500005722046;0;17,0999994277954
7898639694041;29496;LANCETA PARA LANCETADOR  C/100 UNIDADES;G-TECH;;ST;90183999;0;49;49;   ;0,5;8;4;;9,69999980926514;0;6,31169986724854;53,6828431845836;38,7999992370605;0;25,2467994689941
7898639691972;32498;LANCETADORA CANETA CONFORT G-TECH;G-TECH;;ST;90183999;0;;;;0,5;8;8;;15;0;8,07670021057129;85,7194102656808;120;0;64,6136016845703
4015630058518 ;19877;LANCETAS ACCU-CHEK C/24;DIVERSAS;;18 %;90183999;;49;49;   ;0,5;8;1;;25,4290008544922;0;17,1499996185303;48,2740607586755;25,4290008544922;0;17,1499996185303
7898965191658;30915;LANOCARE 30G;DIVERSAS;;ST;33049990;0;04;04;002;0,5;8;3;;57,2000007629395;0;24,3999996185303;134,426236300019;171,600002288818;0;73,1999988555908
7894916140829 ;3021;LANSOPRAZOL 30MG C/28CPS LEGRAND;LEGRAND;;ST;30049069;;04;04;002;2,5;8;2;;55;0;26,1700000762939;110,164309666249;110;0;52,3400001525879
7899095200647 ;6166;LANZOPEPT 30MG C/28CPS;GEOLAB;;ST;30049069;;04;04;002;3,5;8;6;;51,75;0;20,8400001525879;148,320535609851;310,5;0;125,040000915527
7899738900743;18660;LAPIS BELA FAMME MARRON;DIVERSAS;;ST;33042010;;04;04;002;0,5;8;4;;4,40000009536743;0;0,99669998884201;341,456821975031;17,6000003814697;0;3,98679995536804
7898508020643;4125;LAPIS BRANCP BELLA FEMME;DIVERSAS;;ST;33042010;;04;04;002;0,5;8;6;;4,28999996185303;0;2,13599991798401;100,842702555064;25,7399997711182;0;12,8159995079041
6934766408593;29091;LAPIS DE OLHOS STAY FIX RUBY ROSE ;RUBYROSE;;ST;33042010;0;04;04;002;0,5;8;6;;10;0;6,64039993286133;50,5933392733324;60;0;39,842399597168
6976374471026;33766;LAPIS LABIAL LABRANCHE LA1102;DIVERSAS;;ST;33042010;0;;;;0,5;8;41;;10;0;6,65000009536743;50,3759376930877;410;0;272,650003910065
6934766408609;32551;LAPIS PARA SOBRANCELHAS MEDIUM F. MOOD RUBY ROSE;DIVERSAS;;ST;33042010;0;;;;0,5;8;12;;4,19999980926514;0;2,75500011444092;52,4500774881985;50,3999977111816;0;33,060001373291
;33362;LAPIS PRETO SMOOTF FEELING;DIVERSAS;;ST;;0;;;;0,5;8;4;;4,19999980926514;0;2,79999995231628;49,9999957425253;16,7999992370605;0;11,1999998092651
6932159605048;29830;LAPIS RETRATIL PRETO FEELS MOOD - HB514 ;RUBYROSE;;ST;33042010;0;04;04;002;0,5;8;3;;12,5;0;2,19000005722046;470,776240794485;37,5;0;6,57000017166138
7898715812925;32549;LAPIS VIVAI MARROM PARA OLHOS;DIVERSAS;;ST;33042010;0;;;;0,5;8;7;;3;0;1,9666999578476;52,5397907306244;21;0;13,7668997049332
7891058431037;312;LASIX 40MG C/20 CP;SANOFI AVENTIS;;ST;30049076;;04;04;002;0,5;8;4;;26,2800006866455;0;19,1000003814697;37,5916238836393;105,120002746582;0;76,4000015258789
7897316806012 ;3807;LASTACAFT COL 3ML;ALLERGAN;;ST;30049069;;04;04;002;0,5;8;1;;78,0500030517578;0;57,8800010681152;34,847964083321;78,0500030517578;0;57,8800010681152
7899095238299;28958;LATANOPROSTA 0,05MG/ML SOL OFT  2,5ML;GEOLAB;;ST;30043999;0;04;04;002;2,5;8;4;;100;0;41,439998626709;141,312749309668;400;0;165,759994506836
7896004757445;31083;LATONAN 0,05+5MG SOL 2,5ML;LEGRAND;;ST;30043991;0;04;04;002;0,5;8;1;;218,520004272461;0;160,509994506836;36,1410577228288;218,520004272461;0;160,509994506836
7897947601420;28553;LAVITAN 50+ MULHER C/60 CP;CIMED;;18 %;21069030;0;49;49;   ;3,5;8;4;;47,9000015258789;0;18,6599998474121;156,698831283871;191,600006103516;0;74,6399993896484
7897947617315;33389;LAVITAN 50+ SUPER FORMULA CPRV FR C/ 60;CIMED;;ST;21069030;0;;;;3,5;8;1;;85,5199966430664;0;34,2099990844727;149,985381267907;85,5199966430664;0;34,2099990844727
7897947617445;33388;LAVITAN CABELOS E UNHAS SUP CPRV FR C/30;CIMED;;ST;21069030;0;;;;3,5;8;2;;82,8000030517578;0;32,5900001525879;154,065672488752;165,600006103516;0;65,1800003051758
7897947616172;28031;LAVITAN CALCIO MDK C/30 CPS;CIMED;;18 %;21069030;0;49;49;   ;3,5;8;1;;63,9500007629395;0;22,9899997711182;178,164425400641;63,9500007629395;0;22,9899997711182
7897947615106;30204;LAVITAN COLAGENO TIPO II 2 BL X 15 CAPS;CIMED;;18 %;21069030;0;49;49;   ;3,5;8;2;;91;0;34,9900016784668;160,074294469104;182;0;69,9800033569336
7897947620810;33381;LAVITAN COLAGENO VERIS PT300G SBR ABA SF;CIMED;;ST;21069030;0;;;;3,5;8;1;;120;0;64,1699981689453;87,0032778933026;120;0;64,1699981689453
7897947620827;33382;LAVITAN COLAGENO VERIS PT300G SBR MAC SF;CIMED;;ST;21069030;0;;;;3,5;8;1;;120;0;64,1699981689453;87,0032778933026;120;0;64,1699981689453
7897947601871;31247;LAVITAN COLAGENO VERISOL+AC.H PO PT300G;CIMED;;ST;21069030;0;;;   ;3,5;8;1;;120;0;64,7699966430664;85,2709683795328;120;0;64,7699966430664
7897947615090;33209;LAVITAN CRANBERRY CAPS FR X 30;DIVERSAS;;ST;21069030;0;;;;3,5;8;5;;77,4000015258789;0;30,1299991607666;156,886835983269;387,000007629395;0;150,649995803833
7897947617551;33558;LAVITAN CUIDADOS PELE CPS BLX30 SF;CIMED;;ST;21069030;0;;;;0,5;8;1;;133,720001220703;0;53,4900016784668;149,990646896042;133,720001220703;0;53,4900016784668
7897947600942;28029;LAVITAN DETOX EFERV TB C/16 UN;CIMED;;18 %;21069030;0;49;49;   ;3,5;8;1;;52;0;19,9899997711182;160,130068010958;52;0;19,9899997711182
7897947600294;30200;LAVITAN IMUNIDADE CDZSE FR X 30;CIMED;;18 %;21069030;0;49;49;   ;3,5;8;3;;62,5999984741211;0;25,0400009155273;149,999984765587;187,799995422363;0;75,120002746582
7897947614338;23340;LAVITAN KIDS C/60 CP MASTIGAVEIS;CIMED;;18 %;21069030;0;49;49;   ;3,5;8;5;;52,4199981689453;0;20,9699993133545;149,976155867408;262,099990844727;0;104,849996566772
7897947611764;27479;LAVITAN KIDS LARANJA 240 ML;CIMED;;18 %;21069030;0;49;49;   ;3,5;8;2;;46,7999992370605;0;20,7800006866455;125,216543265742;93,5999984741211;0;41,560001373291
7897947614673;23339;LAVITAN KIDS SOL ORAL 240ML;CIMED;;18 %;21069030;0;49;49;   ;3,5;8;2;;52,25;0;20,0900001525879;160,079639637382;104,5;0;40,1800003051758
7897947601949;32777;LAVITAN LIPOMORO C/ 60 CAPS ;CIMED;;ST;21069030;0;;;;3,5;8;1;;73,25;0;48,810001373291;50,0717023951625;73,25;0;48,810001373291
7897947600782;32776;LAVITAN LUTEINA/60 CAPS;CIMED;;ST;21069030;0;;;;3,5;8;3;;72,1999969482422;0;40,0999984741211;80,0498745525817;216,599990844727;0;120,299995422363
7897947612891;20567;LAVITAN MAIS HAIR C/60CPS;CIMED;;18 %;21069030;;49;49;   ;3,5;8;21;;42,5999984741211;0;21,8500003814697;94,9656646699593;894,599967956543;0;458,850008010864
7897947612358;24747;LAVITAN MEMORIA FRS C/60 CAPS;CIMED;;18 %;21069030;0;49;49;   ;3,5;8;3;;37;0;19,5400009155273;89,3551600122913;111;0;58,620002746582
7897947606500;20707;LAVITAN MULHER C/60DRS ;CIMED;;18 %;21069030;;49;49;   ;3,5;8;4;;49,5499992370605;0;19,0599994659424;159,968523743139;198,199996948242;0;76,2399978637695
7897947601390;33002;LAVITAN MULTI+C COMP EFERVECENTE TBX10 GUA CAF;CIMED;;ST;21069030;0;;;;3,5;8;1;;25,6000003814697;0;12,7799997329712;100,312996215674;25,6000003814697;0;12,7799997329712
7897947620216;33555;LAVITAN NOITE PO PT 300G MARACUJA SF;CIMED;;ST;21069030;0;;;;0,5;8;6;;165,899993896484;0;64,5100021362305;157,169413118513;995,399963378906;0;387,060012817383
7897947619555;33560;LAVITAN OMEGA Q10 CAP GEL PT X60 SF;CIMED;;ST;21069030;0;;;;0,5;8;5;;91,3000030517578;0;34,5200004577637;164,484362227823;456,500015258789;0;172,600002288818
7897947606517;7347;LAVITAN SUPLEMENTO VITA C/60CP;CIMED;;18 %;21069030;;49;49;   ;3,5;8;8;;48,5;0;18,9200000762939;156,3424936809;388;0;151,360000610352
7897947601253;28033;LAVITAN TESTO FEMME C/30 CPS;CIMED;;18 %;21069030;0;49;49;   ;3,5;8;1;;36,4000015258789;0;13,9899997711182;160,185862197263;36,4000015258789;0;13,9899997711182
7897947600928;28554;LAVITAN VIT 50+ C/60 CP;CIMED;;18 %;21069030;0;49;49;   ;3,5;8;5;;49,2999992370605;0;18,9599990844727;160,02110557819;246,499996185303;0;94,7999954223633
7897947620391;32986;LAVITAN VIT C CP MASTIGAVEL C/ 60 MELANCIA;CIMED;;ST;21069030;0;;;;3,5;8;5;;47,0699996948242;0;18,8299999237061;149,973446019856;235,349998474121;0;94,1499996185303
7897947620407;32987;LAVITAN VIT C CP MASTIGAVEL C/60 MACA;CIMED;;ST;21069030;0;;;;0,5;8;6;;25,1000003814697;0;16,7199993133545;50,1196256714078;150,600002288818;0;100,319995880127
7897947601611;33003;LAVITAN VIT C+ARGININA COMP EFERV 1TBX10;CIMED;;ST;21069030;0;;;;3,5;8;1;;25,6000003814697;0;12,7799997329712;100,312996215674;25,6000003814697;0;12,7799997329712
7897947601079;33908;LAVITAN X BIO COMPLEX C/30 CPS;CIMED;;ST;21069030;0;;;;3,5;8;2;;57,0499992370605;0;35,6599998474121;59,9831729702061;114,099998474121;0;71,3199996948242
7897947600805;30203;LAVITAN ZINCO 29,59 MG COMP  FR X 30;CIMED;;18 %;21069030;0;49;49;   ;3,5;8;7;;24,8500003814697;0;16,5499992370605;50,1510666285888;173,950002670288;0;115,849994659424
4005808840625;28992;LC NIVEA BANHO MILK 250ML;NIVEA;;ST;33072090;0;04;04;002;0,5;8;1;;38,064998626709;0;25,3766994476318;49,9998008222508;38,064998626709;0;25,3766994476318
7898952577489;27885;LEAVE IN FOREVER LISS B VERNIZ 140 GR;DIVERSAS;;ST;33059000;0;04;04;002;0,5;8;2;;34,0999984741211;0;22,7099990844727;50,1541164633337;68,1999969482422;0;45,4199981689453
7898952577717;27894;LEAVE IN FOREVER LISS DESMAIA CABELO 140GR;DIVERSAS;;ST;33059000;0;04;04;002;0,5;8;2;;34,25;0;22,8299999237061;50,0219015087938;68,5;0;45,6599998474121
7898610377635;30725;LEAVE IN INFUSAO DE OLEOS 150G;HASKELL;;ST;33059000;0;04;04;002;0,5;8;1;;52,5999984741211;0;36,8600006103516;42,702109612416;52,5999984741211;0;36,8600006103516
7898610370124 ;18337;LEAVE-IN HASKELL CAVALO FORTE 150G;HASKELL;;ST;33059000;;04;04;002;0,5;8;2;;56;0;40,939998626709;36,7855444026956;112;0;81,879997253418
7896006222873;30992;LEIBA 1 BI X12 CAP DURA ;DIVERSAS;;18 %;21069030;0;49;49;   ;3,5;8;4;;59,4500007629395;0;23,9666996002197;148,052513506676;237,800003051758;0;95,8667984008789
7896006203186 ;3449;LEIBA 1G SCH;UNIAO QUIMICA;;18 %;21069030;;49;49;   ;3,5;8;9;;7,80000019073486;0;3,10610008239746;151,118765777643;70,2000017166138;0;27,9549007415771
7891025111825;7281;LEITE APTAMIL 1 800G;DIVERSAS;;ST;19011090;;49;49;   ;0,5;8;14;;87;0;64,4499969482422;34,9883694639536;1218;0;902,299957275391
7891025107897 ;4246;LEITE APTAMIL 2 800G;DANONE;;ST;19011090;;49;49;   ;0,5;8;5;;88,0999984741211;0;65,25;35,0191547496109;440,499992370605;0;326,25
7891025112686 ;21603;LEITE APTAMIL PROFUTURA 1 800G;DANONE;;ST;19011090;;49;49;   ;0,5;8;11;;107,5;0;83,7833023071289;28,3071889502893;1182,5;0;921,616325378418
7891025112709 ;19839;LEITE APTAMIL PROFUTURA 800G;NESTLE;;ST;19011090;;49;49;   ;0,5;8;7;;117;0;93,2300033569336;25,4960804324573;819;0;652,610023498535
7898489512212;31855;LEITE AVEIA DAVENE  PELE SECA 180ML;DAVENE;;ST;33072090;0;;;;0,5;8;3;;12;0;9,53499984741211;25,8521257685905;36;0;28,6049995422363
7896235353294;5931;LEITE COLONIA TEMPO DE AMAR100ML;DIVERSAS;;ST;33072010;;04;04;002;0,5;8;1;;12,1499996185303;0;8,10000038146973;49,9999882262436;12,1499996185303;0;8,10000038146973
7896235353300;27623;LEITE COLONIA TOQUE CARINHO 100 ML;DIVERSAS;;ST;33072010;0;04;04;002;0,5;8;3;;8,19999980926514;0;5,46999979019165;49,9085945847511;24,5999994277954;0;16,409999370575
7896235353317;1789;LEITE DE COLONIA  TOQUE CARINHO 200ML;DIVERSAS;;ST;33072010;;04;04;002;0,5;8;3;;13,6499996185303;0;9,10000038146973;49,9999895200629;40,9499988555908;0;27,3000011444092
7896235353256 ;5655;LEITE DE COLONIA 200ML;DIVERSAS;;ST;33072010;;04;04;002;0,5;8;1;;12,1499996185303;0;8,10000038146973;49,9999882262436;12,1499996185303;0;8,10000038146973
7895858015688;836;LEITE DE MAGNESIA PHILLIPS 120ML;PHILLIPS;;ST;30049099;;04;04;002;0,5;8;6;;27,0499992370605;0;15,5699996948242;73,7315335083308;162,299995422363;0;93,4199981689453
7895858015695 ;6471;LEITE DE MAGNESIA PHILLIPS 350ML ;PHILLIPS;;ST;30049099;;04;04;002;0,5;8;5;;43,4799995422363;0;23,9582996368408;81,4819924673489;217,399997711182;0;119,791498184204
7896806700021 ;9522;LEITE DE ROSAS 100ML ;DIVERSAS;;ST;33072010;;04;04;002;0,5;8;1;;5,5;0;3,64000010490417;51,0988967442568;5,5;0;3,64000010490417
7896806700038 ;9602;LEITE DE ROSAS 170ML;DIVERSAS;;ST;33072010;;04;04;002;0,5;8;1;;7,80000019073486;0;5,17999982833862;50,579159251373;7,80000019073486;0;5,17999982833862
7896806700014 ;1705;LEITE DE ROSAS 60ML;DIVERSAS;;ST;33072010;;04;04;002;0,5;8;2;;4,1100001335144;0;2,74000000953674;50,000004350704;8,22000026702881;0;5,48000001907349
0000078922686;30248;LEITE HIDR.PAIXAO TENTADORA 200 ML;DIVERSAS;;ST;33072090;0;04;04;002;0,5;8;7;;13,6000003814697;0;8,88329982757568;53,0962665388416;95,2000026702881;0;62,1830987930298
7898919412334;27258;LEITE HIDRAT MONANGE FRUTAS VERM 200 ML;DIVERSAS;;ST;33072090;0;04;04;002;0,5;8;2;;13,5;0;8,96669960021973;50,5570678387529;27;0;17,9333992004395
78907850;27259;LEITE HIDRAT PAIXAO INSPIRAD 200 ML;DIVERSAS;;ST;33072090;0;04;04;002;0,5;8;1;;13,3000001907349;0;8,15999984741211;62,9902014637031;13,3000001907349;0;8,15999984741211
7891000079515;2503;LEITE NAN 2 COMFOR 800G;NESTLE;;ST;19011090;;49;49;   ;0,5;8;8;;88,6500015258789;0;61,0540008544922;45,1993322061813;709,200012207031;0;488,432006835938
7891000079393 ;1231;LEITE NAN AR 800G;NESTLE;;ST;19011090;;49;49;   ;0,5;8;2;;106,800003051758;0;72,4599990844727;47,3916704404759;213,600006103516;0;144,919998168945
7891000097649 ;18003;LEITE NAN COMFOR 3 800MG;NESTLE;;ST;19011090;;49;49;   ;0,5;8;10;;84,1500015258789;0;59,2039985656738;42,1356725298427;841,500015258789;0;592,039985656738
7613034968364 ;20356;LEITE NAN SUPREME 1 800G;NESTLE;;18 %;21069090;;49;49;   ;0,5;8;5;;124,680000305176;0;92,3600006103516;34,9935031195765;623,400001525879;0;461,800003051758
7891000342770;29524;LEITE NANLAC SUPREME 800 GR;NESTLE;;ST;19011090;0;49;49;   ;0,5;8;3;;116;0;77,3399963378906;49,9870771821707;348;0;232,019989013672
7891000001080 ;18056;LEITE NINHO FASES 400G;NESTLE;;ST;19011090;;49;49;   ;0,5;8;5;;35,3800010681152;0;19,2155990600586;84,1212493950077;176,900005340576;0;96,077995300293
7891000062678;30865;LEITE NINHO FASES 800 GR ;DIVERSAS;;ST;19011090;0;49;49;   ;0,5;0;5;;57,1500015258789;0;44,99169921875;27,0234343628925;285,750007629395;0;224,95849609375
7891000109908 ;19595;LEITE NINHO ZERO LACTOSE 380G;NESTLE;;ST;19011010;;49;49;   ;0,5;8;1;;28,3999996185303;0;20,2700004577637;40,1085297344071;28,3999996185303;0;20,2700004577637
7891000261965;21148;LEITE NINHO ZERO LACTOSE 700G;DIVERSAS;;ST;19011010;;49;49;   ;0,5;8;2;;45,0999984741211;0;33,3800010681152;35,1108359226533;90,1999969482422;0;66,7600021362305
7891317017521;33204;LEMONT 10+5MG C/14 CP EUROFARMA;EUROFARMA;;ST;30049069;0;;;;0,5;8;2;;133,050003051758;0;96,5599975585938;37,7899817893238;266,100006103516;0;193,119995117188
7891317017514;32734;LEMONT 10+5MG C/7 CPR;DIVERSAS;;ST;30049069;0;;;;0,5;8;1;;66,5199966430664;0;48,2799987792969;37,7796154203531;66,5199966430664;0;48,2799987792969
7898281620139;23002;LENC UMED FIESTA C/75;DIVERSAS;;ST;34011190;0;04;04;002;0,5;8;2;;6;0;2,95499992370605;103,045690521542;12;0;5,90999984741211
7898281620412;23003;LENC UMED FIESTA C/75;DIVERSAS;;ST;34011190;0;04;04;002;0,5;8;1;;6;0;2,95499992370605;103,045690521542;6;0;2,95499992370605
7896018704015;30426;LENC UMED HUGGIES 048UN ONE E DONE ;DIVERSAS;;ST;34011190;0;04;04;002;0,5;8;10;;10;0;7,10920000076294;40,6628031132452;100;0;71,0920000076294
7896914011590;32902;LENC UMED LOONEY TUNES 96UN ;DIVERSAS;;ST;34011190;0;;;;0,5;8;5;;12;0;7,82000017166138;53,4526820534657;60;0;39,1000008583069
7908032300675;31789;LENC UMED NANE 048UN HIDRATACAO DELICADA L48P44 *;DIVERSAS;;ST;34011190;0;;;;0,5;8;3;;6;0;3,56870007514954;68,128446595462;18;0;10,7061002254486
7908032300682;33643;LENC UMED NANE 096UN HIDRATACAO DELICADA L96P88 *;DIVERSAS;;ST;34011190;0;;;;0,5;8;10;;10,1499996185303;0;7,44829988479614;36,2727035098168;101,499996185303;0;74,4829988479614
7896064490856 ;21573;LENC UMED NATURAL BABY 100UN ;DIVERSAS;;ST;34011190;;04;04;002;0,5;8;10;;10,9499998092651;0;7,57000017166138;44,6499281500275;109,499998092651;0;75,7000017166138
7896110003252;27197;LENCO BOLSO KISS C/10 UN;KESS;;ST;48182000;0;49;49;   ;0,5;8;1;;16,8500003814697;0;49,6300010681152;-66,0487607921995;16,8500003814697;0;49,6300010681152
7891010566722;22446;LENCO DEMAQUILANTE NEUTROGENA C/25;NEUTROGENA;;ST;34011190;0;04;04;002;0,5;8;3;;41,75;0;26,8199996948242;55,6674141501091;125,25;0;80,4599990844727
7794728002349 ;6141;LENCO DEPIMIEL 50MTS;DIVERSAS;;18 %;56031190;;49;49;   ;0,5;8;4;;44,6500015258789;0;29,75;50,0840387424501;178,600006103516;0;119
7896110011141 ;4078;LENCO FACIAL KISS BOLSO C/10;DIVERSAS;;ST;48182000;;49;49;   ;0,5;8;22;;2,5;0;0,839999973773956;197,619056911155;55;0;18,479999423027
7896110000831 ;7355;LENCO FACIAL KISS C/100 ;DIVERSAS;;ST;48182000;;49;49;   ;0,5;8;3;;10,8999996185303;0;7,48000001907349;45,7219196622463;32,6999988555908;0;22,4400000572205
7896110000572 ;1708;LENCO FACIAL KISS ULTRA MACIO C/50 ;DIVERSAS;;ST;48182000;;49;49;   ;0,5;8;7;;5,34999990463257;0;3,93860006332397;35,8350636930993;37,449999332428;0;27,5702004432678
7897517937126;31667;LENCO REMOV DE MAQUIAGEM RICCA 20UN ;DIVERSAS;;ST;34011190;0;;;;0,5;8;1;;13,5;0;11,1866998672485;20,6790220547898;13,5;0;11,1866998672485
7897517937058;29955;LENCO REMOVEDOR ESMALTE RICCA 32 UNIDS;RICOSTI;;ST;34011900;0;49;49;   ;0,5;8;2;;12,6999998092651;0;10,4132995605469;21,9594205988459;25,3999996185303;0;20,8265991210938
7891106915199;25835;LENCO UMED BEPANTOL BABY ;BAYER;;ST;34011190;0;04;04;002;0,5;8;6;;23,8500003814697;0;41,6199989318848;-42,6958169304555;143,100002288818;0;249,719993591309
7898916237305;33884;LENCO UMED COTONELA DEMAQUILANTE 1X40UN;DIVERSAS;;ST;34011190;0;;;;0,5;8;3;;18,1000003814697;0;12,0600004196167;50,0829166807359;54,3000011444092;0;36,1800012588501
7898936110756;6710;LENCO UMED FEELCLEAN BABY C/100;DIVERSAS;;ST;34011190;;04;04;002;0,5;8;12;;18,7000007629395;0;13,6949996948242;36,5461933526496;224,400009155273;0;164,339996337891
7898936110169;4510;LENCO UMED FEELCLEAN C/50 ;DIVERSAS;;ST;34011190;;04;04;002;0,5;8;9;;9,80000019073486;0;7,19500017166138;36,2056978029505;88,2000017166138;0;64,7550015449524
7896018703629;32185;LENCO UMED HUGGIES CLASSIC C/48 UN;DIVERSAS;;ST;34011190;0;;;;0,5;8;20;;12;0;8,15579986572266;47,134556972564;240;0;163,115997314453
